pid,name,pos,entry_season,entry_type,entry_overall,entry_bid,market_rank,rank_src,tier,end_season,length_seasons,censored,n_extensions,ext_terms,ext_seasons
8562,8562,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10392,10392,,2014,WAIVER,,1000,,,,2015,2,0,0,,
11731,11731,,2014,WAIVER,,3000,,,,2014,1,0,0,,
7818,7818,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11012,11012,,2014,WAIVER,,3000,,,,2015,2,0,0,,
11584,11584,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10487,10487,,2014,WAIVER,,1000,,,,2016,3,0,0,,
9847,9847,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11154,11154,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11305,11305,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9725,9725,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11704,"Lyerla, Colt",,2014,ROOKIE,39,,,rookie_slot,,2014,1,0,0,,
10331,10331,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11001,11001,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11746,"West, Terrance",,2014,ROOKIE,10,,,rookie_slot,,2015,2,0,0,,
10881,10881,,2014,WAIVER,,1000,,,,2014,1,0,0,,
6636,6636,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11652,"Carey, Ka'Deem",,2014,ROOKIE,22,,,rookie_slot,,2014,1,0,0,,
9802,9802,,2014,WAIVER,,14000,,,,2014,1,0,0,,
8160,8160,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11653,"Sankey, Bishop",,2014,ROOKIE,3,,,rookie_slot,,2015,2,0,0,,
9120,9120,,2014,WAIVER,,4000,,,,2014,1,0,0,,
10761,10761,,2014,WAIVER,,2000,,,,2014,1,0,0,,
11798,"Norwood, Kevin",,2014,ROOKIE,40,,,rookie_slot,,2014,1,0,0,,
9317,9317,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10067,10067,,2014,WAIVER,,1000,,,,2015,2,0,0,,
11431,11431,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11691,"Gallon, Jeremy",,2014,ROOKIE,41,,,rookie_slot,,2014,1,0,0,,
9336,9336,,2014,WAIVER,,2000,,,,2014,1,0,0,,
11690,"Evans, Shaq",,2014,ROOKIE,56,,,rookie_slot,,2014,1,0,0,,
9542,9542,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9834,9834,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9363,9363,,2014,WAIVER,,2000,,,,2014,1,0,0,,
11381,11381,,2014,WAIVER,,1000,,,,2017,4,0,0,,
9345,9345,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11963,11963,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8298,8298,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10997,10997,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8677,8677,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11659,"Thomas, De'Anthony",,2014,ROOKIE,47,,,rookie_slot,,2014,1,0,0,,
10769,10769,,2014,WAIVER,,3000,,,,2014,1,0,0,,
11661,"Gaffney, Tyler",,2014,ROOKIE,49,,,rookie_slot,,2014,1,0,0,,
11980,11980,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8249,8249,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11347,11347,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9050,9050,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8762,8762,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9053,9053,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8678,8678,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10265,10265,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8712,8712,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11658,"Williams, Andre",,2014,ROOKIE,30,,,rookie_slot,,2014,1,0,0,,
11741,"Pryor, Calvin",,2014,ROOKIE,48,,,rookie_slot,,2014,1,0,0,,
11353,11353,,2014,WAIVER,,2000,,,,2014,1,0,0,,
10839,10839,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11942,11942,,2014,WAIVER,,3000,,,,2014,1,0,0,,
10321,10321,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11664,11664,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11689,"Ellington, Bruce",,2014,ROOKIE,54,,,rookie_slot,,2015,2,0,0,,
11152,11152,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9960,9960,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11185,11185,,2014,WAIVER,,50000,,,,2016,3,0,0,,
11682,"Abbrederis, Jared",,2014,ROOKIE,59,,,rookie_slot,,2014,1,0,0,,
11953,11953,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11648,"Murray, Aaron",,2014,ROOKIE,52,,,rookie_slot,,2014,1,0,0,,
11651,"Seastrunk, Lache",,2014,ROOKIE,27,,,rookie_slot,,2014,1,0,0,,
11655,"Grice, Marion",,2014,ROOKIE,33,,,rookie_slot,,2014,1,0,0,,
11784,"Archer, Dri",,2014,ROOKIE,55,,,rookie_slot,,2014,1,0,0,,
8106,8106,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10318,10318,,2014,WAIVER,,1000,,,,2015,2,0,0,,
8686,8686,,2014,WAIVER,,1000,,,,2014,1,0,0,,
4894,4894,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8807,8807,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11078,11078,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11835,"Fales, David",,2014,ROOKIE,60,,,rookie_slot,,2014,1,0,0,,
11758,"Latimer, Cody",,2014,ROOKIE,11,,,rookie_slot,,2015,2,0,0,,
11443,11443,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11650,"Mason, Tre",,2014,ROOKIE,17,,,rookie_slot,,2014,1,0,0,,
10431,10431,,2014,WAIVER,,2000,,,,2014,1,0,0,,
11641,"Manziel, Johnny",,2014,ROOKIE,18,,,rookie_slot,,2014,1,0,0,,
11960,11960,,2014,WAIVER,,1000,,,,2014,1,0,0,,
10929,10929,,2014,WAIVER,,1000,,,,2015,2,0,0,,
11786,11786,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11908,11908,,2014,WAIVER,,1000,,,,2014,1,0,0,,
12102,12102,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9941,9941,,2014,WAIVER,,1000,,,,2014,1,0,0,,
9535,9535,,2014,WAIVER,,2000,,,,2014,1,0,0,,
11379,11379,,2014,WAIVER,,1000,,,,2014,1,0,0,,
7077,7077,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11384,11384,,2014,WAIVER,,2000,,,,2014,1,0,0,,
9088,9088,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11656,"Sims, Charles",,2014,ROOKIE,31,,,rookie_slot,,2016,3,0,0,,
11941,11941,,2014,WAIVER,,2000,,,,2016,3,0,0,,
11521,11521,,2014,WAIVER,,1000,,,,2014,1,0,0,,
8376,8376,,2014,WAIVER,,2000,,,,2014,1,0,0,,
9240,9240,,2014,WAIVER,,1000,,,,2014,1,0,0,,
11643,11643,,2015,WAIVER,,2000,,,,2015,1,0,0,,
10314,10314,,2015,WAIVER,,2000,,,,2015,1,0,0,,
11332,11332,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12162,"Jones, Matt",,2015,ROOKIE,28,,,rookie_slot,,2015,1,0,0,,
12210,"Walford, Clive",,2015,ROOKIE,42,,,rookie_slot,,2015,1,0,0,,
10294,10294,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12425,12425,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12350,"Sasser, Bud",,2015,ROOKIE,55,,,rookie_slot,,2015,1,0,0,,
10048,10048,,2015,WAIVER,,3000,,,,2015,1,0,0,,
11009,11009,,2015,WAIVER,,1000,,,,2015,1,0,0,,
9307,9307,,2015,WAIVER,,2000,,,,2015,1,0,0,,
9097,9097,,2015,WAIVER,,1000,,,,2015,1,0,0,,
11994,11994,,2015,WAIVER,,1000,,,,2015,1,0,0,,
11645,11645,,2015,WAIVER,,1000,,,,2015,1,0,0,,
11342,11342,,2015,WAIVER,,7000,,,,2015,1,0,0,,
7818,7818,,2015,WAIVER,,1000,,,,2015,1,0,0,,
10297,10297,,2015,WAIVER,,1000,,,,2015,1,0,0,,
11154,11154,,2015,WAIVER,,1000,,,,2015,1,0,0,,
9824,9824,,2015,WAIVER,,2000,,,,2015,1,0,0,,
9189,9189,,2015,WAIVER,,5000,,,,2015,1,0,0,,
10268,10268,,2015,WAIVER,,2000,,,,2015,1,0,0,,
12470,12470,,2015,WAIVER,,1000,,,,2015,1,0,0,,
6589,6589,,2015,WAIVER,,3000,,,,2015,1,0,0,,
10978,10978,,2015,WAIVER,,4000,,,,2015,1,0,0,,
12265,"Davis, Devante",,2015,ROOKIE,45,,,rookie_slot,,2015,1,0,0,,
10026,10026,,2015,WAIVER,,1000,,,,2015,1,0,0,,
9449,9449,,2015,WAIVER,,1000,,,,2015,1,0,0,,
10835,10835,,2015,WAIVER,,4000,,,,2015,1,0,0,,
12204,"Smelter, DeAndre",,2015,ROOKIE,37,,,rookie_slot,,2015,1,0,0,,
12146,"Grayson, Garrett",,2015,ROOKIE,57,,,rookie_slot,,2015,1,0,0,,
9363,9363,,2015,WAIVER,,4000,,,,2015,1,0,0,,
12243,"Anthony, Stephone",,2015,ROOKIE,46,,,rookie_slot,,2015,1,0,0,,
12160,"Williams, Karlos",,2015,ROOKIE,43,,,rookie_slot,,2015,1,0,0,,
12158,"Cobb, David",,2015,ROOKIE,19,,,rookie_slot,,2015,1,0,0,,
12185,"Hardy, Justin",,2015,ROOKIE,30,,,rookie_slot,,2015,1,0,0,,
10322,10322,,2015,WAIVER,,1000,,,,2015,1,0,0,,
9164,9164,,2015,WAIVER,,4000,,,,2015,1,0,0,,
10832,10832,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12195,"Bell, Kenny",,2015,ROOKIE,31,,,rookie_slot,,2015,1,0,0,,
8762,8762,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12388,"Crockett, John",,2015,ROOKIE,60,,,rookie_slot,,2015,1,0,0,,
11214,11214,,2015,WAIVER,,1000,,,,2015,1,0,0,,
11179,11179,,2015,WAIVER,,10000,,,,2015,1,0,0,,
9446,9446,,2015,WAIVER,,1000,,,,2015,1,0,0,,
7501,7501,,2015,WAIVER,,3000,,,,2015,1,0,0,,
10689,10689,,2015,WAIVER,,15000,,,,2015,1,0,0,,
12409,"Davis, Darius",,2015,ROOKIE,54,,,rookie_slot,,2015,1,0,0,,
12392,"Williams, Trey",,2015,ROOKIE,47,,,rookie_slot,,2015,1,0,0,,
7429,7429,,2015,WAIVER,,2000,,,,2015,1,0,0,,
11100,11100,,2015,WAIVER,,1000,,,,2015,1,0,0,,
11102,11102,,2015,WAIVER,,1000,,,,2015,1,0,0,,
10410,10410,,2015,WAIVER,,10000,,,,2015,1,0,0,,
12183,"Greene, Rashad",,2015,ROOKIE,35,,,rookie_slot,,2015,1,0,0,,
11901,11901,,2015,WAIVER,,4000,,,,2015,1,0,0,,
11725,11725,,2015,WAIVER,,4000,,,,2015,1,0,0,,
10811,"Robinson, Josh",,2015,ROOKIE,32,,,rookie_slot,,2015,1,0,0,,
10905,10905,,2015,WAIVER,,17000,,,,2015,1,0,0,,
12178,"Coates, Sammie",,2015,ROOKIE,27,,,rookie_slot,,2016,2,0,0,,
12260,"McBride, Tre",,2015,ROOKIE,38,,,rookie_slot,,2015,1,0,0,,
9882,9882,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12144,"Petty, Bryce",,2015,ROOKIE,53,,,rookie_slot,,2015,1,0,0,,
10262,10262,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12256,12256,,2015,WAIVER,,4000,,,,2015,1,0,0,,
9611,9611,,2015,WAIVER,,7000,,,,2015,1,0,0,,
8807,8807,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12156,"Langford, Jeremy",,2015,ROOKIE,33,,,rookie_slot,,2016,2,0,0,,
11443,11443,,2015,WAIVER,,2000,,,,2015,1,0,0,,
10982,10982,,2015,WAIVER,,2000,,,,2015,1,0,0,,
7826,7826,,2015,WAIVER,,7000,,,,2015,1,0,0,,
12387,"Days, Synjyn",,2015,ROOKIE,49,,,rookie_slot,,2015,1,0,0,,
10465,10465,,2015,WAIVER,,4000,,,,2015,1,0,0,,
11960,11960,,2015,WAIVER,,2000,,,,2015,1,0,0,,
11909,11909,,2015,WAIVER,,2000,,,,2015,1,0,0,,
11292,11292,,2015,WAIVER,,3000,,,,2015,1,0,0,,
11210,11210,,2015,WAIVER,,41000,,,,2015,1,0,0,,
12228,12228,,2015,WAIVER,,1000,,,,2015,1,0,0,,
10275,10275,,2015,WAIVER,,4000,,,,2015,1,0,0,,
11379,11379,,2015,WAIVER,,1000,,,,2015,1,0,0,,
10224,10224,,2015,WAIVER,,1000,,,,2016,2,0,0,,
10940,10940,,2015,WAIVER,,1000,,,,2015,1,0,0,,
12180,"Green-Beckham, Dorial",,2015,ROOKIE,6,,,rookie_slot,,2015,1,0,0,,
11526,11526,,2015,WAIVER,,2000,,,,2015,1,0,0,,
12642,12642,,2016,WAIVER,,15000,,,,2016,1,0,0,,
10344,10344,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10812,10812,,2016,WAIVER,,6000,,,,2016,1,0,0,,
11632,11632,,2016,WAIVER,,1000,,,,2016,1,0,0,,
12268,12268,,2016,WAIVER,,1000,,,,2017,2,0,0,,
12874,"Valles, Hakeem",,2016,ROOKIE,53,,,rookie_slot,,2016,1,0,0,,
10392,10392,,2016,WAIVER,,6000,,,,2016,1,0,0,,
11342,11342,,2016,WAIVER,,6000,,,,2016,1,0,0,,
10432,10432,,2016,WAIVER,,2000,,,,2016,1,0,0,,
10297,10297,,2016,WAIVER,,1000,,,,2016,1,0,0,,
12808,12808,,2016,WAIVER,,2000,,,,2016,1,0,0,,
11012,11012,,2016,WAIVER,,2000,,,,2016,1,0,0,,
12792,12792,,2016,WAIVER,,1000,,,,2016,1,0,0,,
9551,9551,,2016,WAIVER,,1000,,,,2016,1,0,0,,
8668,8668,,2016,WAIVER,,3000,,,,2016,1,0,0,,
9435,9435,,2016,WAIVER,,3000,,,,2016,1,0,0,,
11351,11351,,2016,WAIVER,,1000,,,,2016,1,0,0,,
9120,9120,,2016,WAIVER,,6000,,,,2016,1,0,0,,
12673,"Peake, Charone",,2016,ROOKIE,45,,,rookie_slot,,2016,1,0,0,,
6589,6589,,2016,WAIVER,,4000,,,,2016,1,0,0,,
10978,10978,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10067,10067,,2016,WAIVER,,1000,,,,2016,1,0,0,,
11717,11717,,2016,WAIVER,,1000,,,,2016,1,0,0,,
11273,11273,,2016,WAIVER,,1000,,,,2016,1,0,0,,
9117,9117,,2016,WAIVER,,1000,,,,2016,1,0,0,,
12649,"Lewis, Roger",,2016,ROOKIE,50,,,rookie_slot,,2016,1,0,0,,
10423,10423,,2016,WAIVER,,1000,,,,2016,1,0,0,,
11980,11980,,2016,WAIVER,,2000,,,,2016,1,0,0,,
12846,"Lasco, Daniel",,2016,ROOKIE,44,,,rookie_slot,,2016,1,0,0,,
11194,11194,,2016,WAIVER,,7000,,,,2016,1,0,0,,
10123,10123,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10265,10265,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10263,10263,,2016,WAIVER,,2000,,,,2016,1,0,0,,
11984,11984,,2016,WAIVER,,2000,,,,2016,1,0,0,,
12654,"Lawler, Kenny",,2016,ROOKIE,47,,,rookie_slot,,2016,1,0,0,,
10750,10750,,2016,WAIVER,,1000,,,,2016,1,0,0,,
11231,11231,,2016,WAIVER,,8000,,,,2016,1,0,0,,
11353,11353,,2016,WAIVER,,1000,,,,2016,1,0,0,,
7423,7423,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10220,10220,,2016,WAIVER,,1000,,,,2016,1,0,0,,
13021,13021,,2016,WAIVER,,1000,,,,2016,1,0,0,,
8025,8025,,2016,WAIVER,,3000,,,,2016,1,0,0,,
11295,11295,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10262,10262,,2016,WAIVER,,1000,,,,2021,6,0,0,,
12721,"Aguayo, Roberto",,2016,ROOKIE,30,,,rookie_slot,,2016,1,0,0,,
10408,10408,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10318,10318,,2016,WAIVER,,3000,,,,2016,1,0,0,,
10998,10998,,2016,WAIVER,,4000,,,,2016,1,0,0,,
12446,12446,,2016,WAIVER,,1000,,,,2016,1,0,0,,
12820,12820,,2016,WAIVER,,2000,,,,2016,1,0,0,,
11406,11406,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10982,10982,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10871,10871,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10929,10929,,2016,WAIVER,,1000,,,,2016,1,0,0,,
12731,12731,,2016,WAIVER,,4000,,,,2016,1,0,0,,
12617,12617,,2016,WAIVER,,4000,,,,2016,1,0,0,,
8843,8843,,2016,WAIVER,,1000,,,,2016,1,0,0,,
12871,"Foster, D.J.",,2016,ROOKIE,57,,,rookie_slot,,2016,1,0,0,,
11379,11379,,2016,WAIVER,,2000,,,,2016,1,0,0,,
11498,11498,,2016,WAIVER,,1000,,,,2016,1,0,0,,
11384,11384,,2016,WAIVER,,1000,,,,2016,1,0,0,,
11151,11151,,2016,WAIVER,,1000,,,,2016,1,0,0,,
9933,9933,,2016,WAIVER,,10000,,,,2016,1,0,0,,
10735,10735,,2016,WAIVER,,1000,,,,2016,1,0,0,,
10314,10314,,2017,WAIVER,,1000,,,,2017,1,0,0,,
13141,"Hood, Elijah",,2017,ROOKIE,43,,,rookie_slot,,2017,1,0,0,,
12808,12808,,2017,WAIVER,,1000,,,,2017,1,0,0,,
10487,10487,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12430,12430,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11971,11971,,2017,WAIVER,,1000,,,,2017,1,0,0,,
6589,6589,,2017,WAIVER,,3000,,,,2017,1,0,0,,
10978,10978,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12990,12990,,2017,WAIVER,,1000,,,,2017,1,0,0,,
10026,10026,,2017,WAIVER,,1000,,,,2017,1,0,0,,
13217,13217,,2017,WAIVER,,2000,,,,2017,1,0,0,,
11273,11273,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12649,12649,,2017,WAIVER,,4000,,,,2017,1,0,0,,
9549,9549,,2017,WAIVER,,1000,,,,2017,1,0,0,,
10263,10263,,2017,WAIVER,,1000,,,,2017,1,0,0,,
13437,13437,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11689,11689,,2017,WAIVER,,1000,,,,2017,1,0,0,,
7423,7423,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11185,11185,,2017,WAIVER,,2000,,,,2017,1,0,0,,
9729,9729,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11686,11686,,2017,WAIVER,,2000,,,,2017,1,0,0,,
12178,12178,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12536,12536,,2017,WAIVER,,4000,,,,2017,1,0,0,,
12446,12446,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12695,12695,,2017,WAIVER,,2000,,,,2017,1,0,0,,
9319,9319,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12820,12820,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11758,11758,,2017,WAIVER,,1000,,,,2018,2,0,0,,
11487,11487,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11406,11406,,2017,WAIVER,,1000,,,,2017,1,0,0,,
7826,7826,,2017,WAIVER,,1000,,,,2017,1,0,0,,
10961,10961,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11960,11960,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12362,12362,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12871,12871,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11379,11379,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11498,11498,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11384,11384,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12618,12618,,2017,WAIVER,,1000,,,,2017,1,0,0,,
11931,11931,,2017,WAIVER,,3000,,,,2017,1,0,0,,
10224,10224,,2017,WAIVER,,1000,,,,2017,1,0,0,,
12268,12268,,2018,WAIVER,,1000,,,,2018,1,0,0,,
11689,11689,,2018,WAIVER,,1000,,,,2018,1,0,0,,
14068,14068,,2019,WAIVER,,4000,31,adp,IDP/K,2019,1,0,0,,
14435,14435,,2019,WAIVER,,4000,,,,2019,1,0,0,,
13057,13057,,2019,WAIVER,,2000,,,,2019,1,0,0,,
11758,11758,,2019,WAIVER,,2000,,,,2019,1,0,0,,
14333,14333,,2019,WAIVER,,1000,,,,2019,1,0,0,,
14780,14780,,2020,WAIVER,,1000,20,adp,IDP/K,2020,1,0,0,,
15037,"Lipscomb, Kalija",,2020,ROOKIE,54,,,rookie_slot,,2020,1,0,0,,
11854,11854,,2020,WAIVER,,1000,,,,2020,1,0,0,,
13321,13321,,2020,WAIVER,,1000,,,,2020,1,0,0,,
14793,14793,,2020,WAIVER,,4000,,,,2020,1,0,0,,
10851,10851,,2020,WAIVER,,1000,,,,2020,1,0,0,,
12791,12791,,2021,WAIVER,,1000,,,,2021,1,0,0,,
14250,14250,,2021,WAIVER,,2000,,,,2021,1,0,0,,
15360,"Farley, Caleb",,2021,ROOKIE,71,,,rookie_slot,,2021,1,0,0,,
15516,15516,,2021,WAIVER,,2000,,,,2021,1,0,0,,
15824,"Tindall, Channing",,2022,ROOKIE,69,,9,adp,IDP/K,2022,1,0,0,,
15813,15813,,2022,WAIVER,,1000,,,,2022,1,0,0,,
10262,10262,,2022,WAIVER,,1000,,,,2022,1,0,0,,
9706,9706,,2022,WAIVER,,4000,,,,2022,1,0,0,,
15671,15671,,2022,WAIVER,,1000,,,,2022,1,0,0,,
13736,13736,,2022,WAIVER,,1000,,,,2022,1,0,0,,
13994,13994,,2023,WAIVER,,1000,,,,2023,1,0,0,,
16391,16391,,2023,WAIVER,,1000,,,,2023,1,0,0,,
16160,16160,,2023,WAIVER,,3000,24,adp,IDP/K,2023,1,0,0,,
15523,15523,,2023,WAIVER,,1000,,,,2023,1,0,0,,
15803,15803,,2023,WAIVER,,1000,,,,2023,1,0,0,,
14495,14495,,2024,WAIVER,,2000,,,,2024,1,0,0,,
15498,15498,,2024,WAIVER,,1000,,,,2024,1,0,0,,
16687,16687,,2024,WAIVER,,1000,,,,2024,1,0,0,,
17188,17188,,2025,WAIVER,,1000,,,,2025,1,1,0,,
17265,17265,,2025,WAIVER,,1000,,,,2025,1,1,0,,
16043,16043,,2025,WAIVER,,1000,,,,2025,1,1,0,,
17137,"Harmon, Derrick",,2025,ROOKIE,62,,2,adp,IDP/K,2025,1,1,0,,
3871,"Bailey, Champ",CB,2011,FAA,,1000,6,bid,IDP/K,2011,1,0,0,,
6963,"Tillman, Charles",CB,2011,WAIVER,,2000,,,,2011,1,0,0,,
9131,"Thomas, Terrell",CB,2011,FAA,,1000,6,bid,IDP/K,2011,1,0,0,,
9846,"McCourty, Devin",CB,2011,FAA,,3000,3,bid,IDP/K,2011,1,0,0,,
3294,"Woodson, Charles",CB,2011,FAA,,3000,3,bid,IDP/K,2011,1,0,0,,
10260,"Peterson, Patrick",CB,2011,WAIVER,,1000,,,,2011,1,0,0,,
9633,"McCourty, Jason",CB,2011,WAIVER,,1000,,,,2011,1,0,0,,
8693,"Houston, Chris",CB,2011,WAIVER,,1000,,,,2011,1,0,0,,
6959,"Asomugha, Nnamdi",CB,2011,FAA,,5000,1,bid,IDP/K,2011,1,0,0,,
7398,"Hall, Deangelo",CB,2011,FAA,,3000,3,bid,IDP/K,2011,1,0,0,,
8456,"Finnegan, Cortland",CB,2011,FAA,,1000,6,bid,IDP/K,2011,1,0,0,,
9820,"Haden, Joe",CB,2011,FAA,,1000,6,bid,IDP/K,2011,1,0,0,,
8662,"Revis, Darrelle",CB,2011,FAA,,5000,1,bid,IDP/K,2011,1,0,0,,
7909,"Foxworth, Domonique",CB,2011,FAA,,1000,6,bid,IDP/K,2011,1,0,0,,
6963,"Tillman, Charles",CB,2012,FAA,,4000,2,bid,IDP/K,2012,1,0,0,,
10793,"Hayward, Casey",CB,2012,WAIVER,,1000,,,,2015,4,0,0,,
9529,"Webb, Lardarius",CB,2012,FAA,,3000,3,bid,IDP/K,2012,1,0,0,,
10260,"Peterson, Patrick",CB,2012,FAA,,7000,1,bid,IDP/K,2012,1,0,0,,
9633,"McCourty, Jason",CB,2012,FAA,,2000,4,bid,IDP/K,2012,1,0,0,,
10777,"Claiborne, Morris",CB,2012,ROOKIE,31,,,rookie_slot,,2017,6,0,0,,
10779,"Jenkins, Janoris",CB,2012,ROOKIE,48,,,rookie_slot,,2017,6,0,0,,
7398,"Hall, Deangelo",CB,2012,WAIVER,,1000,,,,2012,1,0,0,,
6963,"Tillman, Charles",CB,2013,FAA,,4000,2,bid,IDP/K,2013,1,0,0,,
3294,"Woodson, Charles",CB,2013,WAIVER,,1000,,,,2013,1,0,0,,
10260,"Peterson, Patrick",CB,2013,FAA,,5000,1,bid,IDP/K,2013,1,0,0,,
10393,"Sherman, Richard",CB,2013,FAA,,4000,2,bid,IDP/K,2013,1,0,0,,
7398,"Hall, Deangelo",CB,2013,WAIVER,,2000,,,,2013,1,0,0,,
8456,"Finnegan, Cortland",CB,2013,FAA,,2000,4,bid,IDP/K,2013,1,0,0,,
8662,"Revis, Darrelle",CB,2013,FAA,,1000,5,bid,IDP/K,2013,1,0,0,,
8265,"Joseph, Johnathan",CB,2014,WAIVER,,2000,,,,2018,5,0,0,,
3294,"Woodson, Charles",CB,2014,WAIVER,,1000,,,,2014,1,0,0,,
10260,"Peterson, Patrick",CB,2014,FAA,,4000,1,bid,IDP/K,2017,4,0,0,,
11764,"Fuller, Kyle",CB,2014,WAIVER,,2000,,,,2017,4,0,0,,
11737,"Dennard, Darqueze",CB,2014,FAA,,1000,3,bid,IDP/K,2014,1,0,0,,
9820,"Haden, Joe",CB,2014,FAA,,1000,3,bid,IDP/K,2014,1,0,0,,
8662,"Revis, Darrelle",CB,2014,FAA,,3000,2,bid,IDP/K,2014,1,0,0,,
12245,"Peters, Marcus",CB,2015,WAIVER,,2000,,,,2017,3,0,0,,
11788,"Breeland, Bashaud",CB,2015,WAIVER,,1000,,,,2018,4,0,0,,
9820,"Haden, Joe",CB,2015,FAA,,1000,1,bid,IDP/K,2015,1,0,0,,
11316,"Ryan, Logan",CB,2016,WAIVER,,1000,,,,2017,2,0,0,,
10793,"Hayward, Casey",CB,2016,WAIVER,,1000,,,,2017,2,0,0,,
11965,"Butler, Malcolm",CB,2016,WAIVER,,1000,,,,2016,1,0,0,,
10851,"Norman, Josh",CB,2016,FAA,,1000,1,bid,IDP/K,2019,4,0,0,,
13232,"King, Desmond",CB,2017,WAIVER,,5000,,,,2017,1,0,0,,
13249,"White, Tre'Davious",CB,2017,WAIVER,,2000,,,,2018,2,0,0,,
13226,"Jackson, Adoree",CB,2017,WAIVER,,3000,,,,2017,1,0,0,,
11965,"Butler, Malcolm",CB,2017,WAIVER,,1000,,,,2017,1,0,0,,
11316,"Ryan, Logan",CB,2018,FAA,,1000,4,bid,IDP/K,2018,1,0,0,,
12246,"Williams, P.J.",CB,2018,WAIVER,,1000,,,,2018,1,0,0,,
